STATEICP,DEGFIELDD,EDUCD,OCC_CODE,INCTOT,SEX,AGE,STATE,EDUCATION_LABEL,DEGFIELDD_NAME
71,3401,114,252020,112230,Female,53,California,Master's degree,Physical Sciences
71,5003,114,113031,151978,Male,43,California,Master's degree,Foreign Languages
71,5506,101,113021,116906,Male,39,California,Bachelor's degree,International Business
71,3701,114,152031,146717,Male,49,California,Master's degree,Anthropology
71,2499,101,001191,189680,Male,56,California,Bachelor's degree,Engineering Technologies
71,5301,114,119030,105215,Female,29,California,Master's degree,Business Administration
71,5200,114,291141,109307,Female,38,California,Master's degree,Fine Arts
71,6206,101,112021,116906,Female,28,California,Bachelor's degree,Organizational Psychology
71,6203,114,413021,105215,Female,35,California,Master's degree,Developmental Psychology
71,2499,114,112021,210431,Male,54,California,Master's degree,Engineering Technologies
71,6107,101,291141,151978,Female,38,California,Bachelor's degree,Athletic Training
71,4801,114,411012,222121,Male,39,California,Master's degree,Law and Legal Studies
71,2406,115,001721,100539,Male,35,California,Professional degree,Civil Engineering
71,3606,114,251000,163668,Female,53,California,Master's degree,Planetary Science
71,3600,101,001191,198740,Male,25,California,Bachelor's degree,Chemistry
71,6207,101,132053,116906,Female,28,California,Bachelor's degree,Educational Psychology
71,6201,101,553010,126258,Male,34,California,Bachelor's degree,Clinical Psychology
71,3600,101,151251,118075,Male,30,California,Bachelor's degree,Chemistry
71,2408,101,559830,101708,Male,34,California,Bachelor's degree,Electrical Engineering
71,6005,101,291071,160161,Male,33,California,Bachelor's degree,Clinical Sciences
71,6107,101,119111,127428,Female,45,California,Bachelor's degree,Athletic Training
71,6002,115,272042,446347,Female,67,California,Professional degree,Health Administration
71,5506,114,252020,122859,Female,33,California,Master's degree,International Business
71,2408,101,131082,160750,Female,53,California,Bachelor's degree,Electrical Engineering
71,6200,101,001191,183715,Female,41,California,Bachelor's degree,Psychology
71,6205,101,119141,200938,Female,30,California,Bachelor's degree,Forensic Psychology
71,3601,115,291240,169936,Female,30,California,Professional degree,Geology
71,2102,116,001191,132045,Male,35,California,Doctoral degree,Computer Science
71,6107,114,291141,126304,Female,48,California,Master's degree,Athletic Training
71,6104,101,291141,155009,Female,32,California,Bachelor's degree,Radiological Sciences
71,4007,101,212021,213913,Female,75,California,Bachelor's degree,Public Policy
71,2408,114,119041,155583,Male,35,California,Master's degree,Electrical Engineering
71,3600,114,119121,147546,Female,57,California,Master's degree,Chemistry
71,5098,101,132011,105636,Female,48,California,Bachelor's degree,Miscellaneous Humanities
71,2412,101,559830,138245,Male,29,California,Bachelor's degree,Mechanical Engineering
71,2901,114,252020,103569,Female,50,California,Master's degree,Mathematics
71,6402,101,551010,132045,Male,34,California,Bachelor's degree,Human Development
71,5507,101,119141,229643,Female,32,California,Bachelor's degree,Business Administration
71,6402,101,001191,103340,Male,29,California,Bachelor's degree,Human Development
71,6201,101,292035,137786,Male,29,California,Bachelor's degree,Clinical Psychology
71,6107,114,291141,137786,Female,27,California,Master's degree,Athletic Training
71,6200,101,251000,195771,Male,85,California,Bachelor's degree,Psychology
71,3202,114,273041,148120,Male,32,California,Master's degree,Military Science and Leadership
71,2102,114,151252,148120,Male,38,California,Master's degree,Computer Science
71,5503,101,251000,350206,Female,60,California,Bachelor's degree,Supply Chain Management
71,6200,101,001110,137786,Female,53,California,Bachelor's degree,Psychology
71,2102,101,151252,197493,Male,51,California,Bachelor's degree,Computer Science
71,3301,101,131111,195335,Female,50,California,Bachelor's degree,Social Work
71,6207,101,001721,143527,Male,51,California,Bachelor's degree,Educational Psychology
71,2602,101,131151,115970,Female,37,California,Bachelor's degree,Biochemistry
71,5507,101,112021,229643,Male,31,California,Bachelor's degree,Business Administration
71,6203,101,001191,180615,Female,47,California,Bachelor's degree,Developmental Psychology
71,6000,101,172051,109081,Male,26,California,Bachelor's degree,Nursing
71,6000,114,414010,655632,Female,46,California,Master's degree,Nursing
71,3608,101,291141,103340,Female,55,California,Bachelor's degree,Atmospheric Science
71,2406,114,111021,261794,Male,55,California,Master's degree,Civil Engineering
71,2405,114,172041,155009,Male,38,California,Master's degree,Chemical Engineering
71,2107,101,151241,166491,Male,31,California,Bachelor's degree,Computer Networking
71,2100,114,291141,114822,Female,34,California,Master's degree,Computer Science and IT
71,6002,114,119030,188308,Male,51,California,Master's degree,Health Administration
71,6402,114,119030,160750,Female,45,California,Master's degree,Human Development
71,3600,114,172011,218161,Male,57,California,Master's degree,Chemistry
71,6200,101,151252,129749,Female,29,California,Bachelor's degree,Psychology
71,6107,101,291141,149268,Female,51,California,Bachelor's degree,Athletic Training
71,2414,114,172011,161336,Male,39,California,Master's degree,Mining Engineering
71,6203,101,291051,172233,Male,29,California,Bachelor's degree,Developmental Psychology
71,6203,101,113031,105636,Female,26,California,Bachelor's degree,Developmental Psychology
71,6107,101,291141,114822,Male,40,California,Bachelor's degree,Athletic Training
71,4101,114,119111,125156,Female,35,California,Master's degree,General Engineering
71,2400,114,132052,657354,Male,45,California,Master's degree,Engineering
71,6107,114,111021,102191,Female,50,California,Master's degree,Athletic Training
71,6109,114,291141,137786,Female,34,California,Master's degree,Mental Health Services
71,2102,101,001721,114822,Male,63,California,Bachelor's degree,Computer Science
71,5200,101,001191,104488,Female,47,California,Bachelor's degree,Fine Arts
71,6002,101,251000,133940,Male,64,California,Bachelor's degree,Health Administration
71,6203,101,111021,172233,Male,40,California,Bachelor's degree,Developmental Psychology
71,6203,101,113031,275457,Male,54,California,Bachelor's degree,Developmental Psychology
71,2412,101,172011,103340,Female,26,California,Bachelor's degree,Mechanical Engineering
71,3401,101,001191,160750,Male,45,California,Bachelor's degree,Physical Sciences
71,6203,101,112022,346187,Male,65,California,Bachelor's degree,Developmental Psychology
71,5098,115,002911,137786,Female,53,California,Professional degree,Miscellaneous Humanities
71,6200,101,119041,280165,Female,55,California,Bachelor's degree,Psychology
71,1103,115,291131,272127,Female,27,California,Professional degree,Animal Sciences
71,6007,101,292035,344465,Female,52,California,Bachelor's degree,Health Services
71,6109,101,291123,114822,Female,43,California,Bachelor's degree,Mental Health Services
71,2414,114,131082,183715,Male,32,California,Master's degree,Mining Engineering
71,4101,115,151252,149268,Male,25,California,Professional degree,General Engineering
71,2401,101,172110,177974,Male,30,California,Bachelor's degree,Aerospace Engineering
71,6200,116,001110,655632,Male,48,California,Doctoral degree,Psychology
71,6201,114,132011,123433,Female,45,California,Master's degree,Clinical Psychology
71,5200,101,332011,117118,Male,29,California,Bachelor's degree,Fine Arts
71,4101,114,132031,110458,Female,65,California,Master's degree,General Engineering
71,6107,101,291141,137786,Female,35,California,Bachelor's degree,Athletic Training
71,1901,116,172011,129749,Male,30,California,Doctoral degree,Communications
71,2300,114,252020,114822,Male,40,California,Master's degree,Education
71,6210,101,113121,344465,Male,53,California,Bachelor's degree,Social Psychology
71,6107,114,291141,134341,Female,51,California,Master's degree,Athletic Training
71,5507,101,411012,300259,Male,69,California,Bachelor's degree,Business Administration
71,5507,101,353031,124007,Female,29,California,Bachelor's degree,Business Administration
71,6002,114,131011,655632,Male,35,California,Master's degree,Health Administration
71,3601,101,113121,179122,Female,37,California,Bachelor's degree,Geology
71,6207,114,113031,298536,Male,58,California,Master's degree,Educational Psychology
71,2901,114,412031,344465,Female,35,California,Master's degree,Mathematics
71,4801,114,193034,101353,Female,40,California,Master's degree,Law and Legal Studies
71,3600,115,002911,172233,Male,41,California,Professional degree,Chemistry
71,2408,101,151252,156158,Male,39,California,Bachelor's degree,Electrical Engineering
71,5501,101,037201,108323,Female,32,California,Bachelor's degree,Marketing
71,2102,101,151251,126304,Male,21,California,Bachelor's degree,Computer Science
71,6209,114,131070,241172,Male,42,California,Master's degree,Experimental Psychology
71,2406,114,001721,124007,Male,31,California,Master's degree,Civil Engineering
71,5200,114,211013,129749,Male,46,California,Master's degree,Fine Arts
71,6107,101,291141,200938,Male,42,California,Bachelor's degree,Athletic Training
71,6001,101,274030,281313,Female,56,California,Bachelor's degree,Pharmacy
71,6299,115,413021,357096,Male,56,California,Professional degree,Miscellaneous Psychology
71,2601,115,119111,110080,Female,58,California,Professional degree,Biology
71,2102,101,192099,151565,Male,29,California,Bachelor's degree,Computer Science
71,6104,114,251000,126304,Male,48,California,Master's degree,Radiological Sciences
71,6203,101,131041,158339,Male,43,California,Bachelor's degree,Developmental Psychology
71,5200,101,111021,145824,Female,42,California,Bachelor's degree,Fine Arts
71,3301,116,251000,114822,Male,46,California,Doctoral degree,Social Work
71,2401,101,172011,109081,Female,29,California,Bachelor's degree,Aerospace Engineering
71,6203,101,001520,160750,Male,37,California,Bachelor's degree,Developmental Psychology
71,6002,101,119030,114822,Male,50,California,Bachelor's degree,Health Administration
71,2306,116,252020,114822,Male,47,California,Doctoral degree,Physical and Health Education
71,2405,101,131111,103340,Male,22,California,Bachelor's degree,Chemical Engineering
71,2405,101,172041,101043,Male,28,California,Bachelor's degree,Chemical Engineering
71,2306,114,291123,122859,Male,65,California,Master's degree,Physical and Health Education
71,6107,114,291141,103340,Male,33,California,Master's degree,Athletic Training
71,2412,114,001721,103340,Female,30,California,Master's degree,Mechanical Engineering
71,6107,101,291141,105980,Female,32,California,Bachelor's degree,Athletic Training
71,2901,114,251000,148212,Female,47,California,Master's degree,Mathematics
71,6107,101,291141,102191,Female,40,California,Bachelor's degree,Athletic Training
71,6107,114,311122,172233,Female,52,California,Master's degree,Athletic Training
71,6203,101,292031,259819,Male,48,California,Bachelor's degree,Developmental Psychology
71,5501,101,119041,110573,Male,94,California,Bachelor's degree,Marketing
71,6107,101,291141,143527,Female,34,California,Bachelor's degree,Athletic Training
71,5008,114,132011,149268,Female,33,California,Master's degree,Interdisciplinary Humanities
71,6107,114,291141,183715,Female,44,California,Master's degree,Athletic Training
71,6203,114,001191,172233,Female,34,California,Master's degree,Developmental Psychology
71,5301,101,333050,179294,Male,52,California,Bachelor's degree,Business Administration
71,2901,115,252010,114822,Female,51,California,Professional degree,Mathematics
71,6207,101,001191,287054,Male,37,California,Bachelor's degree,Educational Psychology
71,2313,101,119111,137786,Female,69,California,Bachelor's degree,Language and Drama Education
